name,website,term,count,time,term_snippets
walgreens,https://www.walgreens.com/findcare/services,covid19,4,2020-09-10T18:38:01," testing is now available at select locations--sep--learn more--sep--opens a page for --sep--covid19testing--sep--beginning of the content--sep--we’re taking you to--sep-- --sep--covid19--sep--any 
 you provide will be subject to --sep--covid19--sep--'s privacy and security policies.--sep--got it--sep--you are leaving walgreens, opens in a 
 could help be part of the solution for covid-19--sep--learn more--sep--opens a page for --sep--covid19trials--sep--beginning of the content--sep--we’re taking you to--sep-- --sep--covid-19--sep--any "
walgreens,https://www.walgreens.com/findcare/services,covid-19,9,2020-09-10T18:38:01," care.--sep--showing services near--sep-- --sep-- --sep-- --sep-- --sep-- --sep--concerned about covid-19? walgreens can help.--sep-- --sep--get the facts--sep-- --sep-- --sep--find rx coverage 
 --sep-- --sep--covid-19 testing--sep-- --sep-- --sep-- --sep-- --sep-- --sep--filter by reason for visit--sep--filter by 
 of the content--sep--digital health research--sep--free service--sep--help drive research for covid-19 and other health conditions. join us.--sep--get started --sep-- --sep--digital health 
 it--sep--you are leaving walgreens, opens in a new tab--sep--end of the content--sep--covid-19 testing--sep--free service--sep--drive-thru covid-19 testing is now available at select 
 it--sep--you are leaving walgreens, opens in a new tab--sep--end of the content--sep--covid-19--sep--free service--sep--you could help be part of the solution for covid-19--sep--learn 
 for --sep--covid19trials--sep--beginning of the content--sep--we’re taking you to--sep-- --sep--covid-19--sep--any information you provide will be subject to --sep--covid-19--sep--'s privacy and security "
walgreens,https://www.walgreens.com/findcare/services,covid-19 testing,3,2020-09-10T18:38:01," --sep--get the facts--sep-- --sep-- --sep--find rx coverage resources--sep-- --sep-- --sep--covid-19 testing--sep-- --sep-- --sep-- --sep-- --sep-- --sep--filter by reason for visit--sep--filter by reason for 
 it--sep--you are leaving walgreens, opens in a new tab--sep--end of the content--sep--covid-19 testing--sep--free service--sep--drive-thru covid-19 testing is now available at select "
walgreens,https://www.walgreens.com/findcare/services,drive-thru,1,2020-09-10T18:38:01, opens in a new tab--sep--end of the content--sep--covid-19 testing--sep--free service--sep--drive-thru covid-19 testing is now available at select locations--sep--learn more--sep--opens a page for 
walgreens,https://www.walgreens.com/findcare/services,protect yourself,1,2020-09-10T18:38:01, in a new tab--sep--end of the content--sep--flu shots & immunizations--sep--price varies--sep--protect yourself and your family today with a visit to your nearest walgreens.--sep--learn more--sep--opens a page 
walgreens,https://www.walgreens.com/findcare/services,virus,2,2020-09-10T18:38:01," for healthy choices--sep--health answers--sep--medicare information--sep--medicaid--sep--coronavirus information and support--sep--find rx coverage--sep--contact lenses--sep--reorder contact 
 for healthy choices--sep--health answers--sep--medicare information--sep--medicaid--sep--coronavirus information and support--sep--find rx coverage--sep--contact lenses--sep--contact "
walgreens,https://www.walgreens.com/findcare/services,require,1,2020-09-10T18:38:01," varies--sep--real-time glucose readings right on your smartphone, no fingersticks required*--sep--learn more--sep--opens a page for --sep--dexcomchronicdiabetes--sep--beginning of the "
walgreens,https://www.walgreens.com/findcare/services,bonus,2,2020-09-10T18:38:01," wellness--sep--more...--sep--as seen on tv--sep--walgreens brand--sep--online clearance--sep--bonus points--sep--sale--sep--weekly deals--sep--shop by brand--sep--shop all--sep--buy 
 walgreens brand--sep--sale on walgreens brand--sep--online clearance--sep--bonus points--sep--sale--sep--weekly deals--sep--shop by brand--sep--shop all--sep--buy "
walgreens,https://www.walgreens.com/findcare/services,delivery ,5,2020-09-10T18:38:01," info--sep--more pharmacy services ›--sep--pharmacy chat--sep--refill with rx number--sep--home delivery pharmacy --sep--specialty pharmacy--sep--easy rx delivery--sep--medication 
 ›--sep--more pharmacy services ›--sep--pharmacy chat--sep--refill with rx number--sep--home delivery pharmacy --sep--specialty pharmacy--sep--easy rx delivery--sep--medication 
 --sep-- --sep-- --sep-- --sep--alliancerx walgreens prime--sep-- --sep-- --sep--home delivery pharmacy--sep-- --sep--specialty pharmacy--sep-- --sep-- --sep--business solutions--sep-- "
walgreens,https://www.walgreens.com/findcare/services,bonus,2,2020-09-10T18:38:01," wellness--sep--more...--sep--as seen on tv--sep--walgreens brand--sep--online clearance--sep--bonus points--sep--sale--sep--weekly deals--sep--shop by brand--sep--shop all--sep--buy 
 walgreens brand--sep--sale on walgreens brand--sep--online clearance--sep--bonus points--sep--sale--sep--weekly deals--sep--shop by brand--sep--shop all--sep--buy "
walgreens,https://www.walgreens.com/findcare/services,employees,1,2020-09-10T18:38:01, and terms. all healthcare provider organizations and their respective healthcare providers are not employees or agents of walgreens or any walgreens subsidiary or affiliate company.--sep--information about 
walgreens,https://www.walgreens.com/findcare/services,test,21,2020-09-10T18:38:01," antiperspirant--sep--sale on deodorant & antiperspirant--sep--more...--sep--bath & body--sep--home tests & monitoring--sep--natural & organic personal care--sep--pregnancy & fertility--sep--feminine 
 digestive health & nausea--sep--sale on digestive health & nausea--sep--more...--sep--home tests & monitoring--sep--fertility tests & aids--sep--respiratory therapy--sep--pregnancy 
 home tests & monitoring--sep--sale on home tests & monitoring--sep--more...--sep--children's health care--sep--stop smoking--sep--skin 
 & transport chairs--sep--sale on wheelchairs & transport chairs--sep--more...--sep--home tests & monitoring--sep--canes & crutches--sep--scooters--sep--air care--sep--supports & 
 deodorant & antiperspirant--sep--sale on deodorant & antiperspirant--sep--bath & body--sep--home tests & monitoring--sep--natural & organic personal care--sep--pregnancy & fertility--sep--feminine 
 supplements--sep--shop digestive health & nausea--sep--sale on digestive health & nausea--sep--home tests & monitoring--sep--home tests & monitoring--sep--fertility tests & aids--sep--respiratory 
 tests--sep--shop home tests & monitoring--sep--sale on home tests & monitoring--sep--children's health care--sep--stop smoking--sep--skin ailments--sep--feminine 
 wheelchairs & transport chairs--sep--sale on wheelchairs & transport chairs--sep--home tests & monitoring--sep--canes & crutches--sep--scooters--sep--air care--sep--supports & 
 on intimate care--sep--pregnancy & fertility--sep--pregnancy & fertility--sep--fertility tests & aids--sep--prenatal support supplements--sep--ovulation kits & tests--sep--shop pregnancy & 
 the facts--sep-- --sep-- --sep--find rx coverage resources--sep-- --sep-- --sep--covid-19 testing--sep-- --sep-- --sep-- --sep-- --sep-- --sep--filter by reason for visit--sep--filter by reason 
 it--sep--you are leaving walgreens, opens in a new tab--sep--end of the content--sep--covid-19 testing--sep--free service--sep--drive-thru covid-19 testing is now available at select 
 more--sep--opens a page for --sep--covid19testing--sep--beginning of the content--sep--we’re taking you to--sep-- --sep--covid19--sep--any "
walgreens,https://www.walgreens.com/findcare/services,testing,4,2020-09-10T18:38:01," the facts--sep-- --sep-- --sep--find rx coverage resources--sep-- --sep-- --sep--covid-19 testing--sep-- --sep-- --sep-- --sep-- --sep-- --sep--filter by reason for visit--sep--filter by reason for 
 it--sep--you are leaving walgreens, opens in a new tab--sep--end of the content--sep--covid-19 testing--sep--free service--sep--drive-thru covid-19 testing is now available at select 
 more--sep--opens a page for --sep--covid19testing--sep--beginning of the content--sep--we’re taking you to--sep-- --sep--covid19--sep--any "
walgreens,https://www.walgreens.com/findcare/services,coronavirus,2,2020-09-10T18:38:01," rewards for healthy choices--sep--health answers--sep--medicare information--sep--medicaid--sep--coronavirus information and support--sep--find rx coverage--sep--contact lenses--sep--reorder contact 
 rewards for healthy choices--sep--health answers--sep--medicare information--sep--medicaid--sep--coronavirus information and support--sep--find rx coverage--sep--contact lenses--sep--contact "
walgreens,https://www.walgreens.com/findcare/services,customer,1,2020-09-10T18:38:01, email for weekly deals--sep--sign up--sep-- --sep-- --sep-- --sep-- --sep--customer service--sep-- --sep-- --sep--shipping--sep-- --sep--returns--sep-- --sep--product recalls--sep-- 
walgreens,https://www.walgreens.com/findcare/services,training,1,2020-09-10T18:38:01, equipment--sep--exercise equipment--sep--exercise bikes & rowers--sep--toning--sep--weight training--sep--shop exercise equipment--sep--sale on exercise equipment--sep--yoga & pilates--sep--sports 
walmart,https://corporate.walmart.com/,NaN,NaN,2020-09-08T07:58:56,NaN
walmart,https://corporate.walmart.com/,health,7,2020-09-08T07:58:56,"        our focus and priority has been and continues to be on the health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to 
 walmart health opens at supercenter in newnan, 
 — families in the newnan area can now experience new ways to save money while living better – and healthier – lives through the new walmart health center. opening today, walmart health is located at 1025 "
walmart,https://corporate.walmart.com/,safety,2,2020-09-08T07:58:56,"        our focus and priority has been and continues to be on the health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to wear face 
 worry, baby: for national baby safety month, walmart launches resources for "
walmart,https://corporate.walmart.com/,face covering,1,2020-09-08T07:58:56," of our associates, members and customers. walmart and sam’s club now require shoppers to wear face coverings. --sep--read more about this and other measures we’ve taken--sep--. "
walmart,https://corporate.walmart.com/,covid,4,2020-09-08T07:58:56," more about walmart’s response to covid-19--sep--    | --sep--español 
 more about walmart’s response to covid-19--sep--    | --sep--español 
 needs, and customer needs changed quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,covid-19,4,2020-09-08T07:58:56," more about walmart’s response to covid-19--sep--    | --sep--español 
 more about walmart’s response to covid-19--sep--    | --sep--español 
 needs, and customer needs changed quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,pandemic,1,2020-09-08T07:58:56," in all facets of life. from shifting our store hours to make their lives easier throughout the pandemic to issuing additional bonuses and even announcing our closure on thanksgiving, we’re always seeking "
walmart,https://corporate.walmart.com/,ppe,1,2020-09-08T07:58:56," health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to wear face coverings. --sep--read more about this and other measures we’ve taken--sep--. "
walmart,https://corporate.walmart.com/,sanitize,1,2020-09-08T07:58:56," quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,hand sanitizer,1,2020-09-08T07:58:56," quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,disinfect,1,2020-09-08T07:58:56," during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,disinfectant,1,2020-09-08T07:58:56," during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,supply chain,1,2020-09-08T07:58:56, supply chains 
walmart,https://corporate.walmart.com/,well-being,2,2020-09-08T07:58:56,"        at walmart, we continue to focus on associate well-being in all facets of life. from shifting our store hours to make their lives easier throughout the "
walmart,https://corporate.walmart.com/,require,2,2020-09-08T07:58:56," to be on the health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to wear face coverings. --sep--read more about this and other measures we’ve taken--sep--. "
walmart,https://corporate.walmart.com/,requirements,1,2020-09-08T07:58:56,
walmart,https://corporate.walmart.com/,bonus,1,2020-09-08T07:58:56," shifting our store hours to make their lives easier throughout the pandemic to issuing additional bonuses and even announcing our closure on thanksgiving, we’re always seeking "
walmart,https://corporate.walmart.com/,sanitizer,1,2020-09-08T07:58:56," quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,health and safety,1,2020-09-08T07:58:56,"        our focus and priority has been and continues to be on the health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to wear face "
walmart,https://corporate.walmart.com/,priority,2,2020-09-08T07:58:56,"        our focus and priority has been and continues to be on the health and safety of our associates, members and customers. 
        a satisfied customer has always been our first priority, but it wouldn’t be possible without the thousands of businesses around the world that we’re proud "
walmart,https://corporate.walmart.com/,bonus,1,2020-09-08T07:58:56," shifting our store hours to make their lives easier throughout the pandemic to issuing additional bonuses and even announcing our closure on thanksgiving, we’re always seeking "
walmart,https://corporate.walmart.com/,compliance,1,2020-09-08T07:58:56,
walmart,https://corporate.walmart.com/,high,1,2020-09-08T07:58:56,"        bentonville, ark., sept. 3, 2020 — it’s here! walmart, america’s best toy shop, unveiled its highly anticipated annual top-rated by kids toy list today. the list features the 36 hottest toys for "
walmart,https://corporate.walmart.com/,test,3,2020-09-08T07:58:56," unveils the hottest toys of the 2020 holiday season with its top-rated by kids toy 
 its highly anticipated annual top-rated by kids toy list today. the list features the 36 hottest toys for the 2020 holiday season, tested and selected by the real experts, kids. “this year’s "
walmart,https://corporate.walmart.com/,hand sanitizer,1,2020-09-08T07:58:56," quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. products like hand sanitizer, disinfectant "
walmart,https://corporate.walmart.com/,pandemic,1,2020-09-08T07:58:56," in all facets of life. from shifting our store hours to make their lives easier throughout the pandemic to issuing additional bonuses and even announcing our closure on thanksgiving, we’re always seeking "
walmart,https://corporate.walmart.com/,face coverings,1,2020-09-08T07:58:56," of our associates, members and customers. walmart and sam’s club now require shoppers to wear face coverings. --sep--read more about this and other measures we’ve taken--sep--. "
walmart,https://corporate.walmart.com/,response,3,2020-09-08T07:58:56," more about walmart’s response to covid-19--sep--    | --sep--español 
 more about walmart’s response to covid-19--sep--    | --sep--español 
 more about walmart’s response to "
walmart,https://corporate.walmart.com/,customer,5,2020-09-08T07:58:56," and priority has been and continues to be on the health and safety of our associates, members and customers. walmart and sam’s club now require shoppers to wear face coverings. --sep--read more about this 
 is launching a new membership program that brings together in-store and online benefits to save customers money 
        supporting communities means adapting to changing needs, and customer needs changed quite a bit during the spring of 2020 as the risks of contracting covid-19 grew. 
        at walmart, we’re committed to using our size and scale for good. not just for our customers, or even our associates, suppliers, and their families, but also for the people in our communities 
        a satisfied customer has always been our first priority, but it wouldn’t be possible without the thousands of businesses "
walmart,https://corporate.walmart.com/newsroom/company-news,NaN,NaN,2020-09-02T16:53:52,NaN
walmart,https://corporate.walmart.com/newsroom/company-news,health,9,2020-09-02T16:53:52," walmart health opens at supercenter in newnan, 
   bentonville, ark., aug. 24, 2020 — walmart is helping customers save money by living better – and healthier – lives from the comfort of "
walmart,https://corporate.walmart.com/newsroom/company-news,safety,3,2020-09-02T16:53:52," worry, baby: for national baby safety month, walmart launches resources for 
                the safety of our associates and customers is our top priority. walmart’s emergency operations center monitors "
walmart,https://corporate.walmart.com/newsroom/company-news,pandemic,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,mental health,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,supply chain,2,2020-09-02T16:53:52, supply chains 
walmart,https://corporate.walmart.com/newsroom/company-news,require,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,requirements,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,priority,1,2020-09-02T16:53:52,                the safety of our associates and customers is our top priority. walmart’s emergency operations center monitors hurricanes and other potential disasters in real 
walmart,https://corporate.walmart.com/newsroom/company-news,compliance,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,high,1,2020-09-02T16:53:52,                sometimes the price of doing the same thing is higher than the price of changing. product suppliers all over the world had to calculate 
walmart,https://corporate.walmart.com/newsroom/company-news,pandemic,1,2020-09-02T16:53:52,
walmart,https://corporate.walmart.com/newsroom/company-news,customer,6,2020-09-02T16:53:52," is launching a new membership program that brings together in-store and online benefits to save customers money 
                the safety of our associates and customers is our top priority. walmart’s emergency operations center monitors hurricanes and other potential 
                bentonville, ark., aug. 24, 2020 — walmart is helping customers save money by living better – and healthier – lives from the comfort of 
 associates succeed at work, while elevating customer service & 
                every day, we serve millions of customers online and in stores, whether it’s helping customers pick fresh food to make meals for their families "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,NaN,NaN,2020-09-04T20:51:36,NaN
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,guidance,1,2020-09-04T20:51:36," for guidance on coronavirus, please refer to the --sep--world health organization "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,home delivery,1,2020-09-04T20:51:36," yes, we have resumed in-home delivery and services. we are following recommended guidelines when we visit your home so we can keep "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,health,6,2020-09-04T20:51:36," for guidance on coronavirus, please refer to the --sep--world health organization 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our 
 can healthcare or business customers buy supplies to help its workplace? 
 amazon business has two stores to help --sep--healthcare or government workers--sep-- or --sep--everyday businesses order supplies--sep-- to control the 
 foods market--sep-- --sep--america’s healthiest--sep-- grocery "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,safety,5,2020-09-04T20:51:36," seen an increase in people shopping online. to serve our customers while also helping to ensure the safety of our associates, we have changed our logistics, transportation, supply chain, purchasing, and 
 in their work, school, and community environments. learn more about what we're doing to ensure the safety and support of our customers, communities, and employees during this difficult time on the amazon 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our fulfillment centers and stores, we are temporarily asking new amazon fresh and 
 app --sep-- --sep-- real-time crime--sep-- & safety "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,covid,8,2020-09-04T20:51:36," about orders and deliveries and the covid-19 
 response to covid-19 on the amazon day 1 
 covid-19 has spread, we have seen an increase in people shopping online. to serve our customers while 
 are closely monitoring the impact of covid-19. in addition to the thousands who are affected by the illness, thousands more are indirectly 
 american red cross, and save the children. or, just ask: ""alexa, make a donation to feeding america covid-19 
 your balance--sep--amazon currency converter--sep--let us help you--sep--amazon and covid-19--sep--your account--sep--your orders--sep--shipping rates & policies--sep--amazon "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,covid-19,8,2020-09-04T20:51:36," about orders and deliveries and the covid-19 
 response to covid-19 on the amazon day 1 
 covid-19 has spread, we have seen an increase in people shopping online. to serve our customers while also 
 are closely monitoring the impact of covid-19. in addition to the thousands who are affected by the illness, thousands more are indirectly 
 american red cross, and save the children. or, just ask: ""alexa, make a donation to feeding america covid-19 
 your balance--sep--amazon currency converter--sep--let us help you--sep--amazon and covid-19--sep--your account--sep--your orders--sep--shipping rates & policies--sep--amazon "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,vulnerable,1,2020-09-04T20:51:36," this vital service to people everywhere, especially to those, like the elderly, who are most vulnerable. read more on the amazon day 1 blog "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,employees safe,1,2020-09-04T20:51:36,
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,pandemic,1,2020-09-04T20:51:36," are working to ensure that no one artificially raises prices on basic need products during this pandemic and have blocked or removed tens of thousands of items, in line with our long-standing policy. we "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,covid-19 response,1,2020-09-04T20:51:36,
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,ppe,2,2020-09-04T20:51:36," app. you can change the delivery address for an order until it ships. once your order has shipped, you can find tracking information in your order details. if an order includes multiple items, "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,supply chain,1,2020-09-04T20:51:36," also helping to ensure the safety of our associates, we have changed our logistics, transportation, supply chain, purchasing, and third-party seller processes to prioritize stocking and delivering items that are "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,virus,2,2020-09-04T20:51:36," for guidance on coronavirus, please refer to the --sep--world health organization "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,require,1,2020-09-04T20:51:36," with customers by placing packages at the customer's doorstep and stepping back. if an id check is required, these are now performed at a "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,high demand,1,2020-09-04T20:51:36," with our selling partners to temporarily prioritize household staples, medical supplies and other high demand products coming into our fulfillment centers so we can more quickly receive, restock and ship these "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,delivery ,24,2020-09-04T20:51:36," operations continue but delivery times may be longer than 
 amazon's activities are currently continuing. however, delivery times may be longer than usual and our selection of items available for international shipping may 
 temporarily reduced. you can find updated delivery times on the product detail page for each item, and in checkout. do not use delivery addresses for 
 from --sep--your orders--sep-- on amazon.com or the amazon mobile shopping app. you can change the delivery address for an order until it ships. once your order has shipped, you can find tracking information 
 your order details. if an order includes multiple items, each may have separate delivery dates and tracking information. you can also sign up to receive notification about your order 
 and delivering items that are a higher priority for our customers. this has resulted in some of our delivery promises being longer than usual. we're also hiring over 100,000 positions across the u.s. to enable 
 do you have any more prime now & fresh delivery availability? 
 amazon's delivery partners have been advised to reduce contact with customers by placing packages at the customer's 
 location where the driver can leave your package if you are not able to answer the door. to provide delivery instructions, please go to --sep--your address book--sep-- and select ""add delivery instructions"" 
 and locker+ locations remain available. if the locker, counter, or locker+ location you chose for delivery closes unexpectedly, you will be notified so that your parcel can be redirected to a home address or 
 yes, we have resumed in-home delivery and services. we are following recommended guidelines when we visit your home so we can keep 
 amazon fresh and whole foods market customers to sign up for an invitation to use online grocery delivery and pickup. as we increase capacity for delivery and pickup, we will invite more customers to shop. 
 get free delivery with amazon prime 
 prime members enjoy free delivery and exclusive access to music, movies, tv shows, original audio series, and kindle books. "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,health and safety,1,2020-09-04T20:51:36, health and safety is our top priority. due to unprecedented demand and increased safety measures in our fulfillment 
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,priority,2,2020-09-04T20:51:36," and third-party seller processes to prioritize stocking and delivering items that are a higher priority for our customers. this has resulted in some of our delivery promises being longer than usual. 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our fulfillment centers and stores, "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,employees,2,2020-09-04T20:51:36," what is amazon doing to keep customers and employees 
 more about what we're doing to ensure the safety and support of our customers, communities, and employees during this difficult time on the amazon day 1 blog "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,high,2,2020-09-04T20:51:36," with our selling partners to temporarily prioritize household staples, medical supplies and other high demand products coming into our fulfillment centers so we can more quickly receive, restock and 
 purchasing, and third-party seller processes to prioritize stocking and delivering items that are a higher priority for our customers. this has resulted in some of our delivery promises being longer than "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,increase,5,2020-09-04T20:51:36," covid-19 has spread, we have seen an increase in people shopping online. to serve our customers while also helping to ensure the safety of our 
 experiencing an increase in demand for prime now and amazon fresh and are working hard to increase delivery 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our fulfillment centers and stores, we are temporarily asking new amazon fresh 
 market customers to sign up for an invitation to use online grocery delivery and pickup. as we increase capacity for delivery and pickup, we will invite more customers to shop. for those who are able "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,pandemic,1,2020-09-04T20:51:36," are working to ensure that no one artificially raises prices on basic need products during this pandemic and have blocked or removed tens of thousands of items, in line with our long-standing policy. we "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,coronavirus,1,2020-09-04T20:51:36," for guidance on coronavirus, please refer to the --sep--world health organization "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,response,2,2020-09-04T20:51:36, response to covid-19 on the amazon day 1 
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,guidelines,1,2020-09-04T20:51:36," yes, we have resumed in-home delivery and services. we are following recommended guidelines when we visit your home so we can keep everyone safe. to learn more about what we are doing, visit "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,customer,16,2020-09-04T20:51:36," customer 
 & customer 
 into our fulfillment centers so we can more quickly receive, restock and ship these products to customers. our teams are working to ensure availability of these products, and continue to bring on 
 capacity to deliver customer orders. we're continuing to ship all available selection in our inventory, but some products may 
 covid-19 has spread, we have seen an increase in people shopping online. to serve our customers while also helping to ensure the safety of our associates, we have changed our logistics, 
 seller processes to prioritize stocking and delivering items that are a higher priority for our customers. this has resulted in some of our delivery promises being longer than usual. we're also hiring 
 what is amazon doing to keep customers and employees 
 community environments. learn more about what we're doing to ensure the safety and support of our customers, communities, and employees during this difficult time on the amazon day 1 blog 
 amazon's delivery partners have been advised to reduce contact with customers by placing packages at the customer's doorstep and stepping back. if an id check is required, 
 fulfillment centers and stores, we are temporarily asking new amazon fresh and whole foods market customers to sign up for an invitation to use online grocery delivery and pickup. as we increase capacity 
 delivery and pickup, we will invite more customers to shop. for those who are able shop in person safely, we invite you to shop your local whole 
 market store. customers 60 years old or older can shop one hour before the store opens to the general 
 can healthcare or business customers buy supplies to help its workplace? "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,NaN,NaN,2020-09-10T14:36:26,NaN
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,guidance,1,2020-09-10T14:36:26," for guidance on coronavirus, please refer to the --sep--world health organization "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,home delivery,1,2020-09-10T14:36:26," yes, we have resumed in-home delivery and services. we are following recommended guidelines when we visit your home so we can keep "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,health,7,2020-09-10T14:36:26," for guidance on coronavirus, please refer to the --sep--world health organization 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our 
 can healthcare or business customers buy supplies to help its workplace? 
 amazon business has two stores to help --sep--healthcare or government workers--sep-- or --sep--everyday businesses order supplies--sep-- to control the 
 foods market--sep-- --sep--america’s healthiest--sep-- grocery "
amazon,https://www.amazon.com/gp/help/customer/display.html?ie=UTF8&nodeId=GDFU3JS5AL6SYHRD&ref_=footer_covid,safety,5,2020-09-10T14:36:26," seen an increase in people shopping online. to serve our customers while also helping to ensure the safety of our associates, we have changed our logistics, transportation, supply chain, purchasing, and 
 in their work, school, and community environments. learn more about what we're doing to ensure the safety and support of our customers, communities, and employees during this difficult time on the amazon 
 health and safety is our top priority. due to unprecedented demand and increased safety measures in our fulfillment centers and stores, we are temporarily asking new amazon fresh and 
 app --sep-- --sep-- real-time crime--sep-- & safety "
